respondent_id,covid_vaccine
4757,0.4350156827141086
4758,0.19552315427137862
4759,0.2053123993311055
4760,0.49345416197291775
4761,0.048805449929088404
4762,0.8069972546986178
4763,0.6002959619510978
4764,0.9014807289888032
4765,0.8864204242855163
4766,0.26377045008283984
4767,0.2338028403364439
4768,0.8874317021613681
4769,0.9207785167001691
4770,0.4960940974929991
4771,0.06652612669584101
4772,0.38199298237865653
4773,0.06835295640672864
4774,0.0690098133184973
4775,0.4996676664340513
4776,0.2814076747216599
4777,0.23746907054690194
4778,0.23215936168768891
4779,0.11816277857454452
4780,0.9817620487952766
4781,0.019052659704545966
4782,0.08362113567079471
4783,0.6573798370667536
4784,0.06179471883865256
4785,0.3473646299065303
4786,0.9345967416822031
4787,0.20613587599888028
4788,0.011687317689335473
4789,0.2454791131264283
4790,0.9140850533349454
4791,0.08321403738955155
4792,0.03568123073845038
4793,0.5642503291345335
4794,0.9685501086022976
4795,0.1748699021765883
4796,0.01858510366823345
4797,0.31503611967764494
4798,0.9173500694780186
4799,0.2959917553390932
4800,0.044527678449682695
4801,0.11881411349426269
4802,0.1823231142779199
4803,0.07071127955824155
4804,0.5402684044315844
4805,0.055988600348829444
4806,0.10248635807851204
4807,0.02519473156305928
4808,0.2981127239942508
4809,0.33988785725430704
4810,0.765355040656566
4811,0.3772363811807647
4812,0.026107514340176382
4813,0.13571281206880098
4814,0.41717733047006483
4815,0.17791475668306617
4816,0.7816160389297503
4817,0.31459497801432945
4818,0.08227664054742524
4819,0.11367400673707623
4820,0.8651163870032634
4821,0.9504551286420926
4822,0.5149860124930454
4823,0.7605647555713909
4824,0.48620191229701787
4825,0.04412985913971772
4826,0.1465566045119724
4827,0.5486882444379275
4828,0.0051934259588488595
4829,0.9325553821533852
4830,0.42113627043972934
4831,0.17673346946125393
4832,0.4248135866112659
4833,0.04076704716822472
4834,0.9182708590034027
4835,0.9369617420019773
4836,0.29016204359409
4837,0.5611414176294395
4838,0.301477393320154
4839,0.06360803994188222
4840,0.44045705173669436
4841,0.7321307046398625
4842,0.7293856867370213
4843,0.029071974756453903
4844,0.16837297403502496
4845,0.04466882767002536
4846,0.1842300205366245
4847,0.02532221826837102
4848,0.10219398169757202
4849,0.41478485283609884
4850,0.06870524199199889
4851,0.2417758086465239
4852,0.25263500418251167
4853,0.101216831707845
4854,0.8875035457993102
4855,0.8241419554919376
4856,0.46083897329274315
4857,0.15755370017378106
4858,0.7481937695556764
4859,0.4196665958693953
4860,0.15657946832121544
4861,0.020381838491840557
4862,0.2815341001671318
4863,0.07576061828111952
4864,0.009197225978886971
4865,0.4084791173179141
4866,0.4684903788998763
4867,0.2170752709398939
4868,0.051766136655245834
4869,0.2047115934007467
4870,0.048686721090810764
